county,station,month,year,AvgTemperature
Cambridgeshire,cambridge,1,1971,7.1
Cambridgeshire,cambridge,2,1971,7.9
Cambridgeshire,cambridge,3,1971,8.4
Cambridgeshire,cambridge,4,1971,11.5
Cambridgeshire,cambridge,5,1971,17.2
Cambridgeshire,cambridge,6,1971,16.9
Cambridgeshire,cambridge,7,1971,22.5
Cambridgeshire,cambridge,8,1971,20.8
Cambridgeshire,cambridge,9,1971,20.1
Cambridgeshire,cambridge,10,1971,16.5
Cambridgeshire,cambridge,11,1971,9.5
Cambridgeshire,cambridge,12,1971,8.9
Cambridgeshire,cambridge,1,1972,6
Cambridgeshire,cambridge,2,1972,7.5
Cambridgeshire,cambridge,3,1972,11.8
Cambridgeshire,cambridge,4,1972,12.1
Cambridgeshire,cambridge,5,1972,15.7
Cambridgeshire,cambridge,6,1972,17.4
Cambridgeshire,cambridge,7,1972,20.9
Cambridgeshire,cambridge,8,1972,20.8
Cambridgeshire,cambridge,9,1972,16.4
Cambridgeshire,cambridge,10,1972,15.3
Cambridgeshire,cambridge,11,1972,9.6
Cambridgeshire,cambridge,12,1972,8.6
Cambridgeshire,cambridge,1,1973,6.9
Cambridgeshire,cambridge,2,1973,7.8
Cambridgeshire,cambridge,3,1973,11.1
Cambridgeshire,cambridge,4,1973,12
Cambridgeshire,cambridge,5,1973,16.7
Cambridgeshire,cambridge,6,1973,21.2
Cambridgeshire,cambridge,7,1973,20.9
Cambridgeshire,cambridge,8,1973,23.1
Cambridgeshire,cambridge,9,1973,20.1
Cambridgeshire,cambridge,10,1973,13.3
Cambridgeshire,cambridge,11,1973,9.5
Cambridgeshire,cambridge,12,1973,8
Cambridgeshire,cambridge,2,1974,8.6
Cambridgeshire,cambridge,3,1974,9.6
Cambridgeshire,cambridge,4,1974,13.4
Cambridgeshire,cambridge,5,1974,16.2
Cambridgeshire,cambridge,6,1974,19.3
Cambridgeshire,cambridge,7,1974,20.1
Cambridgeshire,cambridge,8,1974,20.8
Cambridgeshire,cambridge,9,1974,16.9
Cambridgeshire,cambridge,10,1974,10.7
Cambridgeshire,cambridge,12,1974,10.6
Cambridgeshire,cambridge,1,1975,10.1
Cambridgeshire,cambridge,2,1975,8.3
Cambridgeshire,cambridge,3,1975,7.8
Cambridgeshire,cambridge,4,1975,12.6
Cambridgeshire,cambridge,5,1975,14.4
Cambridgeshire,cambridge,6,1975,20.8
Cambridgeshire,cambridge,7,1975,23.4
Cambridgeshire,cambridge,8,1975,25.3
Cambridgeshire,cambridge,9,1975,19.4
Cambridgeshire,cambridge,10,1975,14.2
Cambridgeshire,cambridge,11,1975,9.1
Cambridgeshire,cambridge,12,1975,7.4
Cambridgeshire,cambridge,1,1976,8.3
Cambridgeshire,cambridge,2,1976,7.2
Cambridgeshire,cambridge,3,1976,9
Cambridgeshire,cambridge,4,1976,12.9
Cambridgeshire,cambridge,5,1976,17.9
Cambridgeshire,cambridge,6,1976,24.5
Cambridgeshire,cambridge,7,1976,25.7
Cambridgeshire,cambridge,8,1976,24.2
Cambridgeshire,cambridge,9,1976,18.1
Cambridgeshire,cambridge,10,1976,14.4
Cambridgeshire,cambridge,11,1976,9.3
Cambridgeshire,cambridge,12,1976,4.5
Cambridgeshire,cambridge,1,1977,5.3
Cambridgeshire,cambridge,2,1977,9
Cambridgeshire,cambridge,3,1977,11
Cambridgeshire,cambridge,4,1977,12.2
Cambridgeshire,cambridge,5,1977,15.7
Cambridgeshire,cambridge,6,1977,16.6
Cambridgeshire,cambridge,7,1977,21.3
Cambridgeshire,cambridge,8,1977,20
Cambridgeshire,cambridge,9,1977,18.1
Cambridgeshire,cambridge,10,1977,16.2
Cambridgeshire,cambridge,11,1977,9.6
Cambridgeshire,cambridge,12,1977,9
Cambridgeshire,cambridge,1,1978,5.9
Cambridgeshire,cambridge,2,1978,5.4
Cambridgeshire,cambridge,3,1978,11.1
Cambridgeshire,cambridge,4,1978,10.3
Cambridgeshire,cambridge,5,1978,16
Cambridgeshire,cambridge,6,1978,18.9
Cambridgeshire,cambridge,7,1978,19.4
Cambridgeshire,cambridge,8,1978,20.2
Cambridgeshire,cambridge,9,1978,19.3
Cambridgeshire,cambridge,10,1978,16.3
Cambridgeshire,cambridge,11,1978,11.7
Cambridgeshire,cambridge,12,1978,6.7
Cambridgeshire,cambridge,1,1979,2.5
Cambridgeshire,cambridge,2,1979,3.5
Cambridgeshire,cambridge,3,1979,8.4
Cambridgeshire,cambridge,4,1979,12.1
Cambridgeshire,cambridge,5,1979,15.9
Cambridgeshire,cambridge,6,1979,18.9
Cambridgeshire,cambridge,7,1979,21.8
Cambridgeshire,cambridge,8,1979,20.4
Cambridgeshire,cambridge,9,1979,19.3
Cambridgeshire,cambridge,10,1979,15.5
Cambridgeshire,cambridge,11,1979,10
Cambridgeshire,cambridge,12,1979,8.8
Cambridgeshire,cambridge,1,1980,5.6
Cambridgeshire,cambridge,2,1980,9.1
Cambridgeshire,cambridge,3,1980,8.5
Cambridgeshire,cambridge,4,1980,13.3
Cambridgeshire,cambridge,5,1980,16.4
Cambridgeshire,cambridge,6,1980,19.3
Cambridgeshire,cambridge,7,1980,19.3
Cambridgeshire,cambridge,8,1980,21.3
Cambridgeshire,cambridge,9,1980,19.5
Cambridgeshire,cambridge,10,1980,13.3
Cambridgeshire,cambridge,11,1980,8.9
Cambridgeshire,cambridge,12,1980,8.2
Cambridgeshire,cambridge,1,1981,7.4
Cambridgeshire,cambridge,2,1981,6.1
Cambridgeshire,cambridge,3,1981,11
Cambridgeshire,cambridge,4,1981,11.7
Cambridgeshire,cambridge,5,1981,15.8
Cambridgeshire,cambridge,6,1981,18.1
Cambridgeshire,cambridge,7,1981,20.8
Cambridgeshire,cambridge,8,1981,21.7
Cambridgeshire,cambridge,9,1981,19.9
Cambridgeshire,cambridge,10,1981,12.4
Cambridgeshire,cambridge,11,1981,10.9
Cambridgeshire,cambridge,12,1981,3
Cambridgeshire,cambridge,1,1982,5.6
Cambridgeshire,cambridge,2,1982,7.9
Cambridgeshire,cambridge,3,1982,10.5
Cambridgeshire,cambridge,4,1982,13.4
Cambridgeshire,cambridge,5,1982,17.3
Cambridgeshire,cambridge,6,1982,20.2
Cambridgeshire,cambridge,7,1982,21.8
Cambridgeshire,cambridge,8,1982,21.3
Cambridgeshire,cambridge,9,1982,19.9
Cambridgeshire,cambridge,10,1982,13.6
Cambridgeshire,cambridge,11,1982,10.6
Cambridgeshire,cambridge,12,1982,7.2
Cambridgeshire,cambridge,1,1983,9.5
Cambridgeshire,cambridge,2,1983,4.5
Cambridgeshire,cambridge,3,1983,10.2
Cambridgeshire,cambridge,4,1983,11.6
Cambridgeshire,cambridge,7,1983,25.8
Cambridgeshire,cambridge,8,1983,23.4
Cambridgeshire,cambridge,9,1983,18.2
Cambridgeshire,cambridge,10,1983,14.7
Cambridgeshire,cambridge,11,1983,10.4
Cambridgeshire,cambridge,12,1983,8.3
Cambridgeshire,cambridge,1,1984,6.9
Cambridgeshire,cambridge,2,1984,6.2
Cambridgeshire,cambridge,3,1984,8
Cambridgeshire,cambridge,4,1984,13.4
Cambridgeshire,cambridge,5,1984,14
Cambridgeshire,cambridge,6,1984,19.5
Cambridgeshire,cambridge,7,1984,22.3
Cambridgeshire,cambridge,8,1984,23.6
Cambridgeshire,cambridge,9,1984,17.5
Cambridgeshire,cambridge,10,1984,15.6
Cambridgeshire,cambridge,11,1984,11.2
Cambridgeshire,cambridge,12,1984,8.2
Cambridgeshire,cambridge,1,1985,3.4
Cambridgeshire,cambridge,2,1985,4.9
Cambridgeshire,cambridge,7,1985,21.8
Cambridgeshire,cambridge,8,1985,20.1
Cambridgeshire,cambridge,9,1985,20.1
Cambridgeshire,cambridge,10,1985,15.6
Cambridgeshire,cambridge,11,1985,7.1
Cambridgeshire,cambridge,12,1985,9.2
Cambridgeshire,cambridge,1,1986,6.3
Cambridgeshire,cambridge,2,1986,0.8
Cambridgeshire,cambridge,3,1986,9.3
Cambridgeshire,cambridge,4,1986,9.8
Cambridgeshire,cambridge,5,1986,16.3
Cambridgeshire,cambridge,6,1986,20.7
Cambridgeshire,cambridge,7,1986,21.7
Cambridgeshire,cambridge,8,1986,19.1
Cambridgeshire,cambridge,9,1986,17.1
Cambridgeshire,cambridge,10,1986,15.6
Cambridgeshire,cambridge,11,1986,11
Cambridgeshire,cambridge,12,1986,9
Cambridgeshire,cambridge,1,1987,2.8
Cambridgeshire,cambridge,4,1987,15.2
Cambridgeshire,cambridge,5,1987,14.9
Cambridgeshire,cambridge,6,1987,17.5
Cambridgeshire,cambridge,7,1987,20.6
Cambridgeshire,cambridge,8,1987,20.5
Cambridgeshire,cambridge,9,1987,18.8
Cambridgeshire,cambridge,10,1987,14.1
Cambridgeshire,cambridge,11,1987,9
Cambridgeshire,cambridge,12,1987,8.2
Cambridgeshire,cambridge,1,1988,8
Cambridgeshire,cambridge,2,1988,7.9
Cambridgeshire,cambridge,3,1988,9.7
Cambridgeshire,cambridge,5,1988,17
Cambridgeshire,cambridge,6,1988,18.3
Cambridgeshire,cambridge,7,1988,19.4
Cambridgeshire,cambridge,8,1988,21.4
Cambridgeshire,cambridge,12,1988,9.6
Cambridgeshire,cambridge,1,1989,8.9
Cambridgeshire,cambridge,2,1989,9.6
Cambridgeshire,cambridge,3,1989,12.3
Cambridgeshire,cambridge,4,1989,10.6
Cambridgeshire,cambridge,5,1989,19.7
Cambridgeshire,cambridge,6,1989,21.2
Cambridgeshire,cambridge,7,1989,24.8
Cambridgeshire,cambridge,8,1989,24.1
Cambridgeshire,cambridge,9,1989,20.5
Cambridgeshire,cambridge,10,1989,16.5
Cambridgeshire,cambridge,11,1989,9.9
Cambridgeshire,cambridge,12,1989,8.3
Cambridgeshire,cambridge,1,1990,9.8
Cambridgeshire,cambridge,2,1990,11.4
Cambridgeshire,cambridge,4,1990,13.5
Cambridgeshire,cambridge,5,1990,19.1
Cambridgeshire,cambridge,6,1990,19.2
Cambridgeshire,cambridge,7,1990,23.7
Cambridgeshire,cambridge,8,1990,25.7
Cambridgeshire,cambridge,9,1990,18.6
Cambridgeshire,cambridge,10,1990,16.2
Cambridgeshire,cambridge,11,1990,9.8
Cambridgeshire,cambridge,12,1990,6.9
Cambridgeshire,cambridge,1,1991,6.2
Cambridgeshire,cambridge,2,1991,4.6
Cambridgeshire,cambridge,3,1991,12
Cambridgeshire,cambridge,4,1991,12.4
Cambridgeshire,cambridge,5,1991,14.7
Cambridgeshire,cambridge,6,1991,16.7
Cambridgeshire,cambridge,7,1991,22.9
Cambridgeshire,cambridge,8,1991,23.7
Cambridgeshire,cambridge,9,1991,20.5
Cambridgeshire,cambridge,10,1991,14.1
Cambridgeshire,cambridge,11,1991,9.8
Cambridgeshire,cambridge,12,1991,7.3
Cambridgeshire,cambridge,1,1992,6.4
Cambridgeshire,cambridge,2,1992,9.2
Cambridgeshire,cambridge,3,1992,11.1
Cambridgeshire,cambridge,4,1992,13.2
Cambridgeshire,cambridge,5,1992,19.8
Cambridgeshire,cambridge,6,1992,21.7
Cambridgeshire,cambridge,7,1992,21.8
Cambridgeshire,cambridge,8,1992,21.2
Cambridgeshire,cambridge,9,1992,18.4
Cambridgeshire,cambridge,10,1992,11.5
Cambridgeshire,cambridge,11,1992,10.8
Cambridgeshire,cambridge,12,1992,6.4
Cambridgeshire,cambridge,1,1993,9.6
Cambridgeshire,cambridge,2,1993,6.6
Cambridgeshire,cambridge,3,1993,10.7
Cambridgeshire,cambridge,4,1993,13.4
Cambridgeshire,cambridge,5,1993,17.2
Cambridgeshire,cambridge,6,1993,20.4
Cambridgeshire,cambridge,7,1993,20.5
Cambridgeshire,cambridge,8,1993,20.5
Cambridgeshire,cambridge,9,1993,16.7
Cambridgeshire,cambridge,10,1993,12.1
Cambridgeshire,cambridge,11,1993,7.9
Cambridgeshire,cambridge,12,1993,8.5
Cambridgeshire,cambridge,1,1994,8.5
Cambridgeshire,cambridge,2,1994,6.7
Cambridgeshire,cambridge,3,1994,11.7
Cambridgeshire,cambridge,4,1994,12.4
Cambridgeshire,cambridge,5,1994,15.1
Cambridgeshire,cambridge,6,1994,20.3
Cambridgeshire,cambridge,7,1994,25.8
Cambridgeshire,cambridge,8,1994,22.1
Cambridgeshire,cambridge,9,1994,16.6
Cambridgeshire,cambridge,10,1994,13.9
Cambridgeshire,cambridge,11,1994,12.6
Cambridgeshire,cambridge,2,1995,9.6
Cambridgeshire,cambridge,3,1995,9.9
Cambridgeshire,cambridge,4,1995,13.9
Cambridgeshire,cambridge,5,1995,17.9
Cambridgeshire,cambridge,6,1995,18.7
Cambridgeshire,cambridge,7,1995,25.8
Cambridgeshire,cambridge,8,1995,25.7
Cambridgeshire,cambridge,9,1995,18
Cambridgeshire,cambridge,10,1995,17.6
Cambridgeshire,cambridge,11,1995,10.9
Cambridgeshire,cambridge,12,1995,4.3
Cambridgeshire,cambridge,1,1996,5.8
Cambridgeshire,cambridge,2,1996,5.4
Cambridgeshire,cambridge,3,1996,7.2
Cambridgeshire,cambridge,4,1996,13.7
Cambridgeshire,cambridge,5,1996,13.9
Cambridgeshire,cambridge,6,1996,21.5
Cambridgeshire,cambridge,7,1996,23.2
Cambridgeshire,cambridge,8,1996,22.6
Cambridgeshire,cambridge,9,1996,18.4
Cambridgeshire,cambridge,10,1996,15.9
Cambridgeshire,cambridge,11,1996,9.3
Cambridgeshire,cambridge,12,1996,5.1
Cambridgeshire,cambridge,1,1997,4.7
Cambridgeshire,cambridge,2,1997,10.5
Cambridgeshire,cambridge,3,1997,13
Cambridgeshire,cambridge,4,1997,13.9
Cambridgeshire,cambridge,5,1997,17.6
Cambridgeshire,cambridge,6,1997,18.9
Cambridgeshire,cambridge,7,1997,22.3
Cambridgeshire,cambridge,8,1997,26.3
Cambridgeshire,cambridge,9,1997,19.9
Cambridgeshire,cambridge,10,1997,14.7
Cambridgeshire,cambridge,11,1997,11.7
Cambridgeshire,cambridge,12,1997,8.5
Cambridgeshire,cambridge,1,1998,8.1
Cambridgeshire,cambridge,2,1998,11.2
Cambridgeshire,cambridge,3,1998,11.5
Cambridgeshire,cambridge,4,1998,11.9
Cambridgeshire,cambridge,5,1998,18.2
Cambridgeshire,cambridge,6,1998,18.9
Cambridgeshire,cambridge,7,1998,20.8
Cambridgeshire,cambridge,8,1998,22.6
Cambridgeshire,cambridge,9,1998,19.4
Cambridgeshire,cambridge,10,1998,14
Cambridgeshire,cambridge,11,1998,8.4
Cambridgeshire,cambridge,12,1998,8.7
Cambridgeshire,cambridge,1,1999,9.1
Cambridgeshire,cambridge,2,1999,8.2
Cambridgeshire,cambridge,3,1999,11.7
Cambridgeshire,cambridge,4,1999,14.3
Cambridgeshire,cambridge,5,1999,18.3
Cambridgeshire,cambridge,6,1999,19.2
Cambridgeshire,cambridge,7,1999,24.5
Cambridgeshire,cambridge,8,1999,21.6
Cambridgeshire,cambridge,9,1999,21.3
Cambridgeshire,cambridge,10,1999,14.9
Cambridgeshire,cambridge,11,1999,10.6
Cambridgeshire,cambridge,12,1999,7.8
Cambridgeshire,cambridge,1,2000,8.1
Cambridgeshire,cambridge,2,2000,9.8
Cambridgeshire,cambridge,3,2000,11.2
Cambridgeshire,cambridge,4,2000,12.4
Cambridgeshire,cambridge,5,2000,16.8
Cambridgeshire,cambridge,6,2000,20.5
Cambridgeshire,cambridge,7,2000,20.1
Cambridgeshire,cambridge,8,2000,23.1
Cambridgeshire,cambridge,9,2000,20
Cambridgeshire,cambridge,10,2000,14
Cambridgeshire,cambridge,11,2000,10.4
Cambridgeshire,cambridge,12,2000,8.1
Cambridgeshire,cambridge,1,2001,6.1
Cambridgeshire,cambridge,2,2001,8.2
Cambridgeshire,cambridge,3,2001,9
Cambridgeshire,cambridge,4,2001,12.1
Cambridgeshire,cambridge,5,2001,18.5
Cambridgeshire,cambridge,6,2001,19.9
Cambridgeshire,cambridge,7,2001,23.1
Cambridgeshire,cambridge,8,2001,22.9
Cambridgeshire,cambridge,9,2001,17.3
Cambridgeshire,cambridge,10,2001,17.3
Cambridgeshire,cambridge,11,2001,10.6
Cambridgeshire,cambridge,12,2001,6.2
Cambridgeshire,cambridge,1,2002,8.9
Cambridgeshire,cambridge,2,2002,10.7
Cambridgeshire,cambridge,3,2002,12
Cambridgeshire,cambridge,4,2002,14.7
Cambridgeshire,cambridge,5,2002,16.6
Cambridgeshire,cambridge,6,2002,20.1
Cambridgeshire,cambridge,7,2002,22
Cambridgeshire,cambridge,8,2002,22.9
Cambridgeshire,cambridge,9,2002,19.6
Cambridgeshire,cambridge,10,2002,14.3
Cambridgeshire,cambridge,11,2002,11.4
Cambridgeshire,cambridge,12,2002,8.2
Cambridgeshire,cambridge,1,2003,7
Cambridgeshire,cambridge,2,2003,7.8
Cambridgeshire,cambridge,3,2003,12.9
Cambridgeshire,cambridge,4,2003,15.1
Cambridgeshire,cambridge,5,2003,17.5
Cambridgeshire,cambridge,6,2003,22.1
Cambridgeshire,cambridge,7,2003,23.7
Cambridgeshire,cambridge,8,2003,25.3
Cambridgeshire,cambridge,9,2003,21.3
Cambridgeshire,cambridge,10,2003,14
Cambridgeshire,cambridge,11,2003,11.7
Cambridgeshire,cambridge,12,2003,8.1
Cambridgeshire,cambridge,1,2004,8.1
Cambridgeshire,cambridge,2,2004,8.1
Cambridgeshire,cambridge,3,2004,10.5
Cambridgeshire,cambridge,4,2004,14.2
Cambridgeshire,cambridge,5,2004,16.9
Cambridgeshire,cambridge,6,2004,21.2
Cambridgeshire,cambridge,7,2004,22
Cambridgeshire,cambridge,8,2004,24
Cambridgeshire,cambridge,9,2004,20.6
Cambridgeshire,cambridge,10,2004,15
Cambridgeshire,cambridge,11,2004,10.5
Cambridgeshire,cambridge,12,2004,8.4
Cambridgeshire,cambridge,1,2005,9.2
Cambridgeshire,cambridge,2,2005,7.1
Cambridgeshire,cambridge,3,2005,10.7
Cambridgeshire,cambridge,4,2005,14.2
Cambridgeshire,cambridge,5,2005,16.6
Cambridgeshire,cambridge,6,2005,21.8
Cambridgeshire,cambridge,7,2005,22
Cambridgeshire,cambridge,8,2005,22.6
Cambridgeshire,cambridge,9,2005,21.1
Cambridgeshire,cambridge,10,2005,17.4
Cambridgeshire,cambridge,11,2005,10.1
Cambridgeshire,cambridge,12,2005,7.8
Cambridgeshire,cambridge,1,2006,7
Cambridgeshire,cambridge,2,2006,7
Cambridgeshire,cambridge,3,2006,9
Cambridgeshire,cambridge,4,2006,13.5
Cambridgeshire,cambridge,5,2006,17.4
Cambridgeshire,cambridge,6,2006,22.5
Cambridgeshire,cambridge,7,2006,28.3
Cambridgeshire,cambridge,8,2006,21.5
Cambridgeshire,cambridge,9,2006,22.7
Cambridgeshire,cambridge,10,2006,17.5
Cambridgeshire,cambridge,11,2006,12.5
Cambridgeshire,cambridge,12,2006,9.7
Cambridgeshire,cambridge,1,2007,10.4
Cambridgeshire,cambridge,2,2007,9.7
Cambridgeshire,cambridge,3,2007,12.1
Cambridgeshire,cambridge,4,2007,17.1
Cambridgeshire,cambridge,5,2007,16.9
Cambridgeshire,cambridge,6,2007,20.4
Cambridgeshire,cambridge,7,2007,21.6
Cambridgeshire,cambridge,8,2007,21.6
Cambridgeshire,cambridge,9,2007,19.5
Cambridgeshire,cambridge,10,2007,15.2
Cambridgeshire,cambridge,11,2007,11.1
Cambridgeshire,cambridge,12,2007,8.5
Cambridgeshire,cambridge,1,2008,10.3
Cambridgeshire,cambridge,2,2008,9.9
Cambridgeshire,cambridge,3,2008,10.1
Cambridgeshire,cambridge,4,2008,13.1
Cambridgeshire,cambridge,5,2008,19
Cambridgeshire,cambridge,6,2008,19.7
Cambridgeshire,cambridge,7,2008,22.8
Cambridgeshire,cambridge,8,2008,22.3
Cambridgeshire,cambridge,9,2008,18.6
Cambridgeshire,cambridge,10,2008,14.4
Cambridgeshire,cambridge,11,2008,10.3
Cambridgeshire,cambridge,12,2008,6.6
Cambridgeshire,cambridge,1,2009,5.8
Cambridgeshire,cambridge,2,2009,7.1
Cambridgeshire,cambridge,3,2009,11.9
Cambridgeshire,cambridge,4,2009,15.6
Cambridgeshire,cambridge,5,2009,18.3
Cambridgeshire,cambridge,6,2009,20.9
Cambridgeshire,cambridge,7,2009,22.5
Cambridgeshire,cambridge,8,2009,23.6
Cambridgeshire,cambridge,9,2009,20.1
Cambridgeshire,cambridge,10,2009,15.7
Cambridgeshire,cambridge,11,2009,12
Cambridgeshire,cambridge,12,2009,6.2
Cambridgeshire,cambridge,1,2010,3.9
Cambridgeshire,cambridge,2,2010,6.1
Cambridgeshire,cambridge,3,2010,10.9
Cambridgeshire,cambridge,4,2010,14.9
Cambridgeshire,cambridge,5,2010,16.5
Cambridgeshire,cambridge,6,2010,21.6
Cambridgeshire,cambridge,7,2010,24.6
Cambridgeshire,cambridge,8,2010,21
Cambridgeshire,cambridge,9,2010,19
Cambridgeshire,cambridge,10,2010,14.7
Cambridgeshire,cambridge,11,2010,8.4
Cambridgeshire,cambridge,12,2010,2.8
Cambridgeshire,cambridge,1,2011,6.8
Cambridgeshire,cambridge,2,2011,9.6
Cambridgeshire,cambridge,3,2011,11.6
Cambridgeshire,cambridge,4,2011,18.6
Cambridgeshire,cambridge,5,2011,18.7
Cambridgeshire,cambridge,6,2011,20.3
Cambridgeshire,cambridge,7,2011,21.2
Cambridgeshire,cambridge,8,2011,21.6
Cambridgeshire,cambridge,9,2011,21.2
Cambridgeshire,cambridge,10,2011,17.9
